Date,Close/Last,Volume,Open,High,Low
10/12/2022,$283.38,2646833,$286.54,$287.49,$283.21
10/11/2022,$286.05,3555031,$289.83,$290.385,$284.42
10/10/2022,$291.78,1783529,$297.04,$297.25,$289.54
10/07/2022,$294.97,2210877,$296.66,$297.19,$292.99
10/06/2022,$299.23,2494392,$302.58,$305.05,$298.86
10/05/2022,$304.20,2845321,$297.98,$306.60,$297.25
10/04/2022,$301.27,3949221,$296.19,$303.97,$295.98
10/03/2022,$290.48,5285358,$287.85,$292.75,$284.915
09/30/2022,$284.34,3804233,$286.86,$290.755,$284.34
09/29/2022,$286.77,3439692,$288.35,$292.07,$284.845
09/28/2022,$290.18,5611649,$285.11,$292.98,$281.69
09/27/2022,$286.48,4073383,$295.47,$297.90,$284.80
09/26/2022,$290.11,3635597,$290.05,$295.34,$289.12
09/23/2022,$293.58,3245860,$293.13,$294.57,$290.24
09/22/2022,$298.36,3176464,$302.95,$303.08,$296.59
09/21/2022,$304.50,2366279,$314.48,$314.98,$304.22
09/20/2022,$313.27,2769557,$311.16,$314.37,$309.44
09/19/2022,$314.03,2369737,$311.95,$315.45,$310.25
09/16/2022,$315.13,3650857,$312.85,$315.63,$309.11
09/15/2022,$316.96,2486769,$323.59,$325.94,$315.17
09/14/2022,$325.85,2657942,$327.04,$328.48,$323.35
09/13/2022,$325.44,2316881,$330.00,$332.795,$324.58
09/12/2022,$338.42,2097796,$338.09,$339.48,$335.94
09/09/2022,$335.85,1816725,$330.54,$337.02,$330.15
09/08/2022,$330.07,2114014,$324.53,$330.29,$323.48
09/07/2022,$328.62,1998373,$324.08,$329.20,$322.05
09/06/2022,$324.08,2043484,$322.50,$326.985,$320.555
09/02/2022,$322.56,1936812,$329.41,$329.67,$320.53
09/01/2022,$325.25,2493403,$323.81,$325.61,$319.21
08/31/2022,$324.37,3129021,$328.29,$331.1762,$324.28
08/30/2022,$327.81,2618990,$331.00,$332.97,$325.57
08/29/2022,$329.35,2308360,$329.99,$332.81,$327.7726
08/26/2022,$331.96,1925047,$345.05,$345.64,$331.70
08/25/2022,$344.67,2228637,$340.00,$345.13,$337.32
08/24/2022,$339.71,2218370,$340.18,$342.29,$338.35
08/23/2022,$340.89,2240652,$342.69,$345.205,$339.37
08/22/2022,$345.51,2312442,$350.00,$351.00,$344.28
08/19/2022,$354.28,1740744,$356.63,$356.77,$353.56
08/18/2022,$357.36,1934865,$354.32,$359.52,$353.5701
08/17/2022,$355.33,2439884,$353.50,$356.96,$351.75
08/16/2022,$359.25,2448806,$354.27,$360.00,$353.10
08/15/2022,$359.95,2526281,$352.33,$361.95,$350.82
08/12/2022,$354.27,2514337,$354.74,$355.45,$350.255
08/11/2022,$350.58,2609451,$355.85,$355.85,$350.35
08/10/2022,$353.38,2443693,$354.34,$354.55,$351.05
08/09/2022,$346.54,2467497,$350.40,$351.12,$345.35
08/08/2022,$352.16,2477635,$359.00,$359.00,$349.89
08/05/2022,$357.51,1848651,$350.40,$357.83,$350.40
08/04/2022,$356.07,2339562,$354.67,$358.605,$349.65
08/03/2022,$354.13,2921333,$350.00,$356.48,$348.54
08/02/2022,$349.01,2878764,$347.08,$351.15,$343.975
08/01/2022,$350.54,2289590,$347.81,$354.84,$345.66
07/29/2022,$353.79,3176867,$354.13,$356.80,$349.96
07/28/2022,$352.45,3635536,$348.00,$353.255,$340.62
07/27/2022,$343.27,4580313,$343.01,$348.92,$331.24
07/26/2022,$341.28,2254171,$342.65,$344.625,$339.30
07/25/2022,$344.21,2180057,$344.45,$345.54,$340.11
07/22/2022,$343.88,2252976,$348.88,$351.09,$340.40
07/21/2022,$346.92,2230803,$341.87,$347.23,$340.06
07/20/2022,$341.27,2563621,$340.38,$343.3137,$336.285
07/19/2022,$340.38,2689806,$331.78,$342.01,$331.78
07/18/2022,$331.01,2468598,$335.50,$337.5053,$329.79
07/15/2022,$332.57,3387487,$333.63,$335.565,$329.76
07/14/2022,$325.03,2744028,$316.16,$327.5828,$315.39
07/13/2022,$323.37,2442740,$315.95,$324.93,$313.81
07/12/2022,$322.86,2761667,$320.21,$327.3552,$320.21
07/11/2022,$324.19,2073925,$319.38,$326.22,$319.15
07/08/2022,$323.06,1662060,$322.78,$324.98,$319.35
07/07/2022,$324.07,2202143,$322.35,$324.86,$319.519
07/06/2022,$320.17,2219210,$319.00,$322.36,$315.72
07/05/2022,$319.26,2112392,$313.08,$320.31,$309.455
07/01/2022,$318.24,2287773,$314.10,$318.94,$311.31
06/30/2022,$315.48,3411672,$315.30,$318.29,$309.69
06/29/2022,$322.59,3779496,$319.11,$326.11,$318.41
06/28/2022,$318.29,3394334,$332.70,$337.15,$318.12
06/27/2022,$328.83,2810866,$331.97,$331.97,$327.12
06/24/2022,$330.50,4318907,$319.22,$330.81,$319.22
06/23/2022,$316.76,2387590,$318.90,$319.98,$313.54
06/22/2022,$316.15,2671671,$313.47,$319.04,$311.36
06/21/2022,$317.40,3193831,$316.05,$320.23,$314.88
06/17/2022,$310.69,6235394,$307.00,$314.135,$303.65
06/16/2022,$308.78,4528529,$316.09,$316.45,$305.08
06/15/2022,$325.39,2357895,$327.41,$330.63,$319.43
06/14/2022,$322.14,2788401,$320.10,$323.9999,$319.66
06/13/2022,$319.74,4825094,$322.00,$330.90,$317.92
06/10/2022,$334.75,3302379,$341.33,$344.31,$334.60
06/09/2022,$349.00,2251036,$359.76,$362.21,$348.94
06/08/2022,$362.33,1709731,$365.00,$367.12,$360.975
06/07/2022,$364.02,2158826,$356.93,$364.48,$356.33
06/06/2022,$360.14,2196186,$362.00,$368.31,$358.525
06/03/2022,$357.82,2076562,$359.48,$360.95,$355.77
06/02/2022,$363.08,2484201,$360.49,$365.05,$357.76
06/01/2022,$357.06,2189987,$358.20,$364.44,$354.8532
05/31/2022,$357.87,3873789,$353.09,$360.9745,$351.14
05/27/2022,$357.78,2658928,$353.39,$357.79,$352.11
05/26/2022,$349.89,2817394,$348.00,$353.25,$346.01
05/25/2022,$344.76,3033400,$340.58,$347.74,$339.21
05/24/2022,$340.69,2561500,$343.89,$344.00,$335.98
05/23/2022,$348.43,3420837,$339.03,$351.30,$338.96
05/20/2022,$336.18,3428726,$335.70,$339.61,$327.69
05/19/2022,$332.22,4380699,$330.00,$336.21,$324.43
05/18/2022,$335.90,4521381,$333.62,$341.595,$333.56
05/17/2022,$338.86,2802317,$340.11,$341.18,$332.53
05/16/2022,$329.73,2062291,$328.54,$333.55,$325.03
05/13/2022,$332.80,3533466,$327.67,$335.23,$326.09
05/12/2022,$321.24,3891535,$321.77,$325.585,$312.77
05/11/2022,$325.87,4263948,$325.48,$331.00,$318.55
05/10/2022,$325.33,5003484,$332.31,$333.68,$323.05
05/09/2022,$327.99,5777431,$341.00,$342.39,$324.89
05/06/2022,$347.12,3635374,$346.25,$351.26,$340.78
05/05/2022,$353.37,3424834,$362.10,$367.77,$349.03
05/04/2022,$368.52,3346618,$359.37,$369.24,$353.66
05/03/2022,$357.79,2686874,$361.59,$363.44,$353.44
05/02/2022,$359.04,3903942,$363.00,$364.93,$350.59
04/29/2022,$363.38,4741764,$372.05,$377.12,$361.75
04/28/2022,$378.83,6844252,$369.13,$381.97,$368.79
04/27/2022,$361.57,5702321,$357.00,$373.74,$356.00
04/26/2022,$344.11,3116431,$347.94,$350.06,$343.58
04/25/2022,$354.60,3380449,$349.28,$355.06,$347.15
04/22/2022,$351.18,2968820,$360.50,$362.095,$350.61
04/21/2022,$364.44,3605298,$369.48,$375.22,$363.46
04/20/2022,$365.29,3377333,$366.66,$371.89,$363.87
04/19/2022,$363.87,2999255,$356.81,$364.67,$356.07
04/18/2022,$356.80,1871358,$353.99,$360.76,$353.22
04/14/2022,$357.82,3359062,$357.18,$362.95,$356.87
04/13/2022,$355.14,3048528,$344.41,$357.00,$342.87
04/12/2022,$345.80,4038522,$350.00,$354.48,$344.48
04/11/2022,$347.37,1809207,$350.64,$351.50,$345.8191
04/08/2022,$352.27,2235107,$347.30,$355.89,$345.645
04/07/2022,$349.55,2848450,$351.18,$352.90,$345.805
04/06/2022,$353.55,3864524,$356.47,$357.085,$349.58
04/05/2022,$363.32,2215913,$363.31,$367.63,$361.93
04/04/2022,$366.91,3028641,$364.25,$369.76,$363.15
04/01/2022,$363.97,3806911,$359.22,$367.8855,$358.17
03/31/2022,$357.38,4095825,$359.58,$364.12,$357.36
03/30/2022,$362.24,2614256,$364.01,$368.2846,$359.62
03/29/2022,$367.55,5512630,$358.72,$370.76,$357.10
03/28/2022,$350.49,3134618,$348.51,$350.56,$343.525
03/25/2022,$349.02,2174405,$350.41,$351.54,$345.65
03/24/2022,$349.35,2482921,$342.25,$349.45,$340.70
03/23/2022,$342.18,2528000,$343.40,$346.73,$341.75
03/22/2022,$349.53,4670069,$346.78,$353.925,$345.51
03/21/2022,$345.58,6053935,$346.02,$350.00,$342.491
03/18/2022,$350.09,6790828,$346.696,$352.74,$342.49
03/17/2022,$346.44,3244218,$341.60,$346.88,$339.75
03/16/2022,$344.68,4340750,$341.99,$350.94,$336.68
03/15/2022,$335.00,3738901,$332.42,$338.38,$331.21
03/14/2022,$328.59,4122885,$329.10,$336.88,$327.26
03/11/2022,$324.79,2987773,$330.03,$330.97,$324.03
03/10/2022,$324.59,3771285,$321.94,$326.12,$319.75
03/09/2022,$328.13,4016060,$323.15,$329.45,$321.11
03/08/2022,$314.33,5048201,$311.39,$324.73,$305.605
03/07/2022,$312.92,6874263,$329.58,$329.80,$312.11
03/04/2022,$330.76,4671397,$336.90,$338.83,$324.00
03/03/2022,$340.99,3975906,$347.63,$349.50,$340.70
03/02/2022,$344.09,4997890,$342.96,$348.32,$338.69
03/01/2022,$344.48,5894169,$357.85,$361.58,$341.22
02/28/2022,$360.82,4952437,$362.19,$365.36,$355.655
02/25/2022,$369.09,3817947,$367.22,$372.59,$361.70
02/24/2022,$369.38,7424971,$345.94,$370.54,$341.3149
02/23/2022,$361.23,3802450,$371.97,$373.5599,$360.13
02/22/2022,$368.29,3897893,$365.00,$374.32,$363.7987
02/18/2022,$369.95,4083825,$374.51,$374.81,$369.00
02/17/2022,$373.70,3972495,$378.60,$381.29,$372.17
02/16/2022,$382.93,3424788,$379.96,$385.00,$376.78
02/15/2022,$381.54,5800709,$374.58,$383.07,$373.40
02/14/2022,$374.16,3678394,$368.82,$377.29,$366.76
02/11/2022,$369.77,4345551,$377.86,$380.90,$367.64
02/10/2022,$374.39,3994988,$371.72,$380.00,$370.5582
02/09/2022,$381.37,5492834,$385.60,$388.45,$380.60
02/08/2022,$374.37,5825322,$377.54,$379.7699,$370.54
02/07/2022,$376.13,4767606,$382.20,$382.40,$373.31
02/04/2022,$382.20,6045366,$387.57,$388.15,$376.4106
02/03/2022,$390.07,4209203,$388.54,$392.94,$386.49
02/02/2022,$396.75,6115014,$389.29,$399.92,$382.75
02/01/2022,$392.06,5841117,$385.76,$395.50,$382.42
01/31/2022,$386.38,6345160,$378.68,$386.55,$376.29
01/28/2022,$382.51,8813402,$359.05,$382.77,$355.38
01/27/2022,$350.53,8417289,$349.08,$359.63,$334.33
01/26/2022,$344.66,7438611,$343.36,$354.765,$341.25
01/25/2022,$338.76,6994447,$343.32,$347.04,$333.39
01/24/2022,$349.42,7474532,$342.57,$350.10,$330.59
01/21/2022,$355.08,4867051,$362.50,$368.13,$354.11
01/20/2022,$364.00,5043173,$361.83,$373.0721,$361.67
01/19/2022,$360.73,4464820,$362.41,$369.30,$359.71
01/18/2022,$366.30,4934283,$370.79,$372.14,$365.20
01/14/2022,$372.14,4029901,$364.32,$374.78,$364.15
01/13/2022,$369.52,3892898,$368.61,$377.68,$367.88
01/12/2022,$367.31,5783149,$368.94,$372.12,$367.07
01/11/2022,$366.29,4131287,$363.53,$368.06,$356.09
01/10/2022,$363.91,6009380,$370.91,$370.91,$348.77
01/07/2022,$369.65,4551189,$366.39,$371.79,$364.11
01/06/2022,$370.00,4781145,$368.69,$374.215,$366.50
01/05/2022,$373.90,5976597,$374.00,$382.50,$372.51
01/04/2022,$375.39,6854546,$371.99,$382.40,$371.645
01/03/2022,$370.95,4714310,$359.79,$372.32,$359.25
12/31/2021,$359.32,1983997,$357.95,$363.38,$356.78
12/30/2021,$360.99,1557977,$362.00,$364.65,$359.11
12/29/2021,$361.29,1535298,$361.78,$363.15,$360.19
12/28/2021,$360.78,1920249,$358.79,$364.1375,$358.41
12/27/2021,$360.31,2679603,$360.00,$361.081,$355.5953
12/23/2021,$360.58,2626991,$357.54,$362.47,$355.00
12/22/2021,$357.48,3456400,$346.58,$358.62,$346.58
12/21/2021,$350.74,3105438,$340.33,$352.00,$339.37
12/20/2021,$337.02,5013898,$341.24,$343.525,$336.23
12/17/2021,$349.31,5898831,$349.19,$352.79,$344.12
12/16/2021,$352.92,5369922,$351.70,$353.77,$345.12
12/15/2021,$346.35,4918678,$340.00,$346.59,$335.53
12/14/2021,$340.55,4518478,$345.32,$348.21,$337.86
12/13/2021,$345.31,4358322,$349.19,$349.53,$340.33
12/10/2021,$349.92,3405910,$347.00,$350.25,$344.83
12/09/2021,$344.52,3389627,$340.05,$346.53,$339.01
12/08/2021,$342.34,4226942,$339.23,$344.025,$334.10
12/07/2021,$339.51,4939515,$337.30,$342.42,$337.30
12/06/2021,$333.33,6054959,$324.75,$336.76,$322.00
12/03/2021,$322.11,4732940,$320.24,$322.685,$314.00
12/02/2021,$320.20,6717594,$309.59,$322.20,$308.985
12/01/2021,$306.28,8014842,$320.78,$322.02,$306.00
11/30/2021,$314.92,10237560,$318.00,$320.76,$310.11
11/29/2021,$323.01,6362190,$330.005,$331.82,$318.25
11/26/2021,$324.17,6613928,$321.585,$326.87,$319.00
11/24/2021,$340.00,6414372,$326.95,$340.357,$325.02
11/23/2021,$329.00,7118598,$324.96,$329.69,$321.69
11/22/2021,$321.30,11380660,$339.80,$341.48,$319.76
11/19/2021,$339.72,6957896,$346.00,$346.65,$339.13
11/18/2021,$348.22,6534921,$360.73,$362.48,$344.58
11/17/2021,$359.17,11727270,$359.58,$368.00,$351.22
11/16/2021,$369.56,4969009,$364.77,$371.07,$362.00
11/15/2021,$361.36,4693196,$365.14,$371.13,$360.66
11/12/2021,$363.50,4724205,$356.06,$363.84,$355.93
11/11/2021,$354.34,4472150,$358.38,$359.64,$352.57
11/10/2021,$357.94,6337083,$350.096,$359.62,$349.50
11/09/2021,$344.65,4248134,$350.00,$350.20,$339.65
11/08/2021,$349.67,3862207,$348.01,$353.15,$347.66
11/05/2021,$348.79,7201499,$342.44,$350.16,$341.00
11/04/2021,$335.43,4819487,$331.07,$338.63,$329.33
11/03/2021,$329.43,3952521,$328.50,$329.58,$323.34
11/02/2021,$328.48,5375305,$335.13,$335.77,$326.70
11/01/2021,$334.05,5126224,$335.25,$340.90,$332.88
10/29/2021,$335.52,5843696,$331.24,$338.15,$331.11
10/28/2021,$333.03,9505096,$344.17,$350.49,$328.87
10/27/2021,$335.72,9652748,$348.00,$351.12,$333.80
10/26/2021,$357.32,3320059,$363.38,$367.3499,$356.81
10/25/2021,$360.86,2447944,$362.46,$364.30,$358.7925
10/22/2021,$358.67,2774374,$356.68,$361.64,$354.90
10/21/2021,$356.21,2516486,$354.60,$356.38,$347.27
10/20/2021,$356.77,2796212,$361.70,$362.4894,$356.00
10/19/2021,$362.10,2835441,$358.40,$362.29,$357.605
10/18/2021,$358.44,3280888,$353.96,$359.94,$350.2341
10/15/2021,$356.00,4053607,$349.00,$356.6068,$347.74
10/14/2021,$344.58,4085934,$343.84,$345.81,$340.83
10/13/2021,$342.35,3755921,$346.25,$349.499,$336.98
10/12/2021,$345.34,3042883,$348.65,$350.00,$344.62
10/11/2021,$347.15,2769768,$353.95,$354.88,$346.90
10/08/2021,$354.96,2336909,$356.00,$360.37,$354.21
10/07/2021,$353.91,3209227,$349.00,$357.90,$349.00
10/06/2021,$348.69,3711983,$340.01,$348.88,$339.11
10/05/2021,$343.21,4724056,$347.56,$348.565,$342.93
10/04/2021,$344.20,7901488,$359.93,$360.65,$339.34
10/01/2021,$360.18,5227260,$349.83,$363.18,$347.16
09/30/2021,$347.68,4393567,$354.74,$356.00,$347.40
09/29/2021,$353.19,2808806,$352.81,$357.18,$352.41
09/28/2021,$351.18,3266995,$355.50,$356.00,$349.05
09/27/2021,$356.77,4157955,$357.05,$362.5899,$355.16
09/24/2021,$358.16,3306211,$354.03,$359.925,$352.7642
09/23/2021,$354.07,4783236,$345.74,$354.79,$345.20
09/22/2021,$343.41,3238824,$339.30,$343.87,$338.54
09/21/2021,$337.38,2967251,$342.20,$343.18,$337.28
09/20/2021,$339.69,3956645,$338.32,$341.11,$335.62
09/17/2021,$343.04,5529836,$344.00,$345.9999,$340.77
09/16/2021,$346.31,3771291,$345.41,$347.68,$344.69
09/15/2021,$344.75,3833527,$347.00,$347.53,$342.76
09/14/2021,$345.80,3282192,$349.68,$349.875,$345.25
09/13/2021,$347.82,3234238,$350.00,$351.99,$346.36
09/10/2021,$347.39,3437652,$354.928,$355.00,$347.02
